recurso;sistema;manual;ramo_ser;recurso_catalogo;pareamento;secao;tipo;texto_original;idade_min;idade_max;sexo;pergunta;documento;fonte
ODONTOLOGIA - TOMOGRAFIA COMPUTADORIZADA CONE BEAN (MEDICINA NUCLEAR);SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.49
OFTALMOLOGIA - CIRURGIA DE CATARATA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CIRURGIA DE CATARATA;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - CIRURGIA DE CATARATA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CIRURGIA DE CATARATA;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.38
OFTALMOLOGIA - CIRURGIA DE CATARATA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CIRURGIA DE CATARATA;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - CIRURGIA DE CATARATA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CIRURGIA DE CATARATA;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.38
OFTALMOLOGIA - CÓRNEA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CORNEA;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - CÓRNEA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CORNEA;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.38
OFTALMOLOGIA - CÓRNEA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CORNEA;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - CÓRNEA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - CORNEA;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.38
OFTALMOLOGIA - ESTRABISMO;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - ESTRABISMO;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - ESTRABISMO;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - ESTRABISMO;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.38
OFTALMOLOGIA - ESTRABISMO;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - ESTRABISMO;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - ESTRABISMO;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - ESTRABISMO;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.38
OFTALMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GERAL;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GERAL;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.38
OFTALMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GERAL;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GERAL;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.38
OFTALMOLOGIA - GLAUCOMA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GLAUCOMA;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OFTALMOLOGIA - GLAUCOMA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GLAUCOMA;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.39
OFTALMOLOGIA - GLAUCOMA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GLAUCOMA;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OFTALMOLOGIA - GLAUCOMA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - GLAUCOMA;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.39
OFTALMOLOGIA - PLÁSTICA OCULAR;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - PLÁSTICA OCULAR;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.38
OFTALMOLOGIA - PLÁSTICA OCULAR;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.38
OFTALMOLOGIA - PLÁSTICA OCULAR;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.38
OFTALMOLOGIA - RETINA GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - RETINA GERAL;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OFTALMOLOGIA - RETINA GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - RETINA GERAL;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.39
OFTALMOLOGIA - RETINA GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - RETINA GERAL;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OFTALMOLOGIA - RETINA GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - RETINA GERAL;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.39
OFTALMOLOGIA - UVEÍTE;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - UVEITE;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OFTALMOLOGIA - UVEÍTE;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - UVEITE;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.39
OFTALMOLOGIA - UVEÍTE;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - UVEITE;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OFTALMOLOGIA - UVEÍTE;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OFTALMOLOGIA - UVEITE;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.39
ORTOPEDIA - ORTOPEDIA GERAL;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;Pacientes para consultas em Ortopedia Clínica;;;;Pacientes para consultas em Ortopedia Clínica;;CRECE p.39
ORTOPEDIA - ORTOPEDIA GERAL;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;Documental;Apresentar Exame de Imagem recente (até 180 dias);;;;;Apresentar Exame de Imagem recente (até 180 dias);CRECE p.39
ORTOPEDIA - ORTOPEDIA GERAL;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
ORTOPEDIA - ORTOPEDIA GERAL;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.39
ORTOPEDIA - ORTOPEDIA GERAL;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;Não realizam Cirurgia Ortopédica;;;;Não realizam Cirurgia Ortopédica;;CRECE p.39
ORTOPEDIA - ORTOPEDIA GERAL;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
ORTOPEDIA - ORTOPEDIA GERAL;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.39
ORTOPEDIA - OTORRINOLAR;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;INGOLOGIA;;;;INGOLOGIA;;CRECE p.39
OTORRINOLARINGOLOGIA - CIRURGIA PEDIÁTRICA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM CIRURGIA PEDIATRICA;celula;inclusao;NaoDedutivel;Pacientes com indicação para cirurgia otorrinolaringológica;;;;Pacientes com indicação para cirurgia otorrinolaringológica;;CRECE p.40
OTORRINOLARINGOLOGIA - CIRURGIA PEDIÁTRICA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM CIRURGIA PEDIATRICA;celula;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.40
OTORRINOLARINGOLOGIA - CIRURGIA PEDIÁTRICA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM CIRURGIA PEDIATRICA;celula;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.40
OTORRINOLARINGOLOGIA - CIRURGIA PEDIÁTRICA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM CIRURGIA PEDIATRICA;celula;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.40
OTORRINOLARINGOLOGIA - CIRURGIA PEDIÁTRICA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM CIRURGIA PEDIATRICA;celula;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.40
OTORRINOLARINGOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OTORRINOLARINGOLOGIA;secao;inclusao;NaoDedutivel;Pacientes com indicação para consulta e/ou cirurgia otorrinolaringológica;;;;Pacientes com indicação para consulta e/ou cirurgia otorrinolaringológica;;CRECE p.39
OTORRINOLARINGOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OTORRINOLARINGOLOGIA;secao;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OTORRINOLARINGOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OTORRINOLARINGOLOGIA;secao;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.39
OTORRINOLARINGOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OTORRINOLARINGOLOGIA;secao;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.39
OTORRINOLARINGOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM OTORRINOLARINGOLOGIA;secao;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.39
PNEUMOLOGIA - ASMA DIFÍCIL CONTROLE;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
PNEUMOLOGIA - ASMA DIFÍCIL CONTROLE;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.41
PNEUMOLOGIA - ASMA DIFÍCIL CONTROLE;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
PNEUMOLOGIA - ASMA DIFÍCIL CONTROLE;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.41
PNEUMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - GERAL;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.40
PNEUMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - GERAL;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.40
PNEUMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - GERAL;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.40
PNEUMOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - GERAL;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.40
PNEUMOLOGIA - HIPERTENSÃO PULMONAR;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - HIPERTENSAO PULMONAR;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
PNEUMOLOGIA - HIPERTENSÃO PULMONAR;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - HIPERTENSAO PULMONAR;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.41
PNEUMOLOGIA - HIPERTENSÃO PULMONAR;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - HIPERTENSAO PULMONAR;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
PNEUMOLOGIA - HIPERTENSÃO PULMONAR;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - HIPERTENSAO PULMONAR;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;inclusao;NaoDedutivel;Pacientes apresentando os seguintes casos;;;;Pacientes apresentando os seguintes casos;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;inclusao;NaoDedutivel;Pacientes apresentando os seguintes casos: Tuberculose Extrapulmonar;;;;Pacientes apresentando os seguintes casos: Tuberculose Extrapulmonar;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;inclusao;NaoDedutivel;Pacientes apresentando os seguintes casos: Tuberculose com intolerância ao esquema básico com indicação para tratamento alternativo;;;;Pacientes apresentando os seguintes casos: Tuberculose com intolerância ao esquema básico com indicação para tratamento alternativo;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;inclusao;NaoDedutivel;Pacientes apresentando os seguintes casos: Tuberculose com evolução desfavorável ao esquema básico;;;;Pacientes apresentando os seguintes casos: Tuberculose com evolução desfavorável ao esquema básico;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;inclusao;NaoDedutivel;Pacientes apresentando os seguintes casos: Micobactéria Não-tuberculosa;;;;Pacientes apresentando os seguintes casos: Micobactéria Não-tuberculosa;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
PNEUMOLOGIA - TUBERCULOSE COMPLICADA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM PNEUMOLOGIA - TUBERCULOSE COMPLICADA;composto;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.41
POLISSONOGRAFIA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM POLISSONOGRAFIA;celula;inclusao;NaoDedutivel;"Pacientes que apresentem: queixa de insônia; movimentos anormais durante o sono; parassonia; narcolepsia; sonolência excessiva diurna; distúrbios do ritmo circadiano; transtorno comportamental do sono REM";;;;"Pacientes que apresentem: queixa de insônia; movimentos anormais durante o sono; parassonia; narcolepsia; sonolência excessiva diurna; distúrbios do ritmo circadiano; transtorno comportamental do sono REM";;CRECE p.41
POLISSONOGRAFIA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM POLISSONOGRAFIA;celula;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
POLISSONOGRAFIA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM POLISSONOGRAFIA;celula;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.41
POLISSONOGRAFIA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM POLISSONOGRAFIA;celula;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.41
POLISSONOGRAFIA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM POLISSONOGRAFIA;celula;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.41
POLISSONOGRAFIA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM POLISSONOGRAFIA;celula;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento: Doenças psiquiátricas descompensada;;;;de cada prestador e faixa etária para atendimento: Doenças psiquiátricas descompensada;;CRECE p.41
POLISSONOGRAFIA;SER;CRECE;AmbulatorioEstadual;CONSULTA EM POLISSONOGRAFIA;celula;exclusao;Dedutivel;de cada prestador e faixa etária para atendimento: Menores de 18 anos;;18;;;;CRECE p.41
PSIQUIATRIA;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.42
PSIQUIATRIA;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.42
PSIQUIATRIA;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.42
PSIQUIATRIA;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento;;;;de cada prestador e faixa etária para atendimento;;CRECE p.42
PSIQUIATRIA;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;NaoDedutivel;de cada prestador e faixa etária para atendimento: Doenças psiquiátricas descompensada;;;;de cada prestador e faixa etária para atendimento: Doenças psiquiátricas descompensada;;CRECE p.42
PSIQUIATRIA;SER;CRECE;AmbulatorioEstadual;;SEM_PAR;exclusao;Dedutivel;de cada prestador e faixa etária para atendimento: Menores de 18 anos;;18;;;;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;Pacientes que apresentem determinadas patologias, como;;;;Pacientes que apresentem determinadas patologias, como;;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;"Pacientes que apresentem determinadas patologias, como: Doenças Autoimunes (Suspeita ou Confirmadas);";;;;"Pacientes que apresentem determinadas patologias, como: Doenças Autoimunes (Suspeita ou Confirmadas);";;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;"Pacientes que apresentem determinadas patologias, como: Lupus Sistêmico;";;;;"Pacientes que apresentem determinadas patologias, como: Lupus Sistêmico;";;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;"Pacientes que apresentem determinadas patologias, como: Colagenoses;";;;;"Pacientes que apresentem determinadas patologias, como: Colagenoses;";;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;"Pacientes que apresentem determinadas patologias, como: Artrite Reumatoide;";;;;"Pacientes que apresentem determinadas patologias, como: Artrite Reumatoide;";;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;"Pacientes que apresentem determinadas patologias, como: Dermatomiosite;";;;;"Pacientes que apresentem determinadas patologias, como: Dermatomiosite;";;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;"Pacientes que apresentem determinadas patologias, como: Esclerodermia;";;;;"Pacientes que apresentem determinadas patologias, como: Esclerodermia;";;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;"Pacientes que apresentem determinadas patologias, como: Síndrome de Sjogren;";;;;"Pacientes que apresentem determinadas patologias, como: Síndrome de Sjogren;";;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;Pacientes que apresentem determinadas patologias, como: Entre outras condições;;;;Pacientes que apresentem determinadas patologias, como: Entre outras condições;;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;Observar os;;;;Observar os;;CRECE p.42
REUMATOLOGIA - GERAL;SER;CRECE;AmbulatorioEstadual;CONSULTA EM REUMATOLOGIA GERAL;composto;inclusao;NaoDedutivel;do paciente de acordo com cada prestador;;;;do paciente de acordo com cada prestador;;CRECE p.42
